parameter_name,parameter_value,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,96,96,0.5238095238095238,0.6774193548387096,0.4308390022675737
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,97,97,0.5,0.0,0.5371900826446281
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,98,98,0.5777777777777777,0.6885245901639344,0.6027667984189723
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,99,99,0.4883720930232558,0.35294117647058826,0.4956709956709957
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,100,100,0.5555555555555556,0.6190476190476191,0.5740740740740742
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,101,101,0.4888888888888889,0.0,0.5138339920948617
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,102,102,0.6444444444444445,0.4666666666666667,0.7786561264822134
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,103,103,0.6744186046511628,0.6111111111111112,0.7099567099567099
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,104,104,0.4883720930232558,0.5217391304347826,0.48268398268398266
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,105,105,0.5333333333333333,0.3225806451612903,0.4802371541501977
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,106,106,0.6666666666666666,0.6341463414634146,0.7222222222222222
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,107,107,0.5555555555555556,0.5652173913043478,0.5674603174603174
min_samples_leaf,2,200,gini,10,10,2,sqrt,balanced,6,108,108,0.8444444444444444,0.8205128205128205,0.8656126482213439
min_samples_leaf,5,200,gini,10,10,5,sqrt,balanced,6,1,1,0.6,0.6785714285714286,0.7509881422924901
