parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,33,33,0.7555555555555555,0.7027027027027027,0.9110671936758894,45,9.895974789280444,0.0011559291742742062,0.025687314983871248,0.10849761962890625,28442,0.0,130.51611328125,0.5126113022367159,0.5545018845886895,0.5532548328240713,13,23
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,34,34,0.8666666666666667,0.88,0.9523809523809523,45,15.06692260177806,0.001183368731290102,0.02629708291755782,0.10849761962890625,28442,0.0,130.51611328125,0.4710159145972945,0.48781727886561194,0.5789075136184693,33,43
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,35,35,0.6888888888888889,0.5625,0.8774703557312252,45,7.800277016125619,0.003082755021750927,0.0685056671500206,0.10849761962890625,28442,0.0,130.51611328125,0.5324741145878127,0.6071837675390821,0.5809929033120473,10,20
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,36,36,0.5227272727272727,0.5714285714285714,0.6549586776859504,44,6.261801277287304,0.0031833029352128506,0.07234779398211025,0.10849761962890625,28442,0.0,130.51611328125,0.5609187253496863,0.6812914350267613,0.57083158493042,5,15
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,37,37,0.5111111111111111,0.0,0.3517786561264822,45,10.782591491937637,0.00191103620454669,0.042467471212148666,0.10849761962890625,28442,0.0,130.51611328125,0.49746441716949147,0.5694219302950483,0.5521398385365804,16,26
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,38,38,0.6222222222222222,0.6222222222222222,0.6482213438735178,45,9.737096223980188,0.0016765203326940536,0.037256007393201195,0.10849761962890625,28442,0.0,130.51611328125,0.5464739113142996,0.63159833306616,0.5570416251818339,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,39,39,0.6136363636363636,0.6046511627906976,0.6169772256728777,44,10.339586315210909,0.003283780999481678,0.07463138635185632,0.10849761962890625,28442,0.0,130.51611328125,0.5008756501430814,0.6096973565943313,0.5449598948160808,16,26
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,40,40,0.4888888888888889,0.34285714285714286,0.5099206349206349,45,11.57622868893668,0.0017982576973736286,0.039961282163858414,0.10849761962890625,28442,0.0,130.51611328125,0.48394530447143497,0.5420632969700929,0.5769102871417999,20,30
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,41,41,0.6888888888888889,0.5625,0.7182539682539683,45,12.698963603936136,0.0025616451166570187,0.05692544703682263,0.10849761962890625,28442,0.0,130.51611328125,0.4858176229578076,0.5546837449073792,0.5552317063013713,22,32
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,42,42,0.8666666666666667,0.8571428571428571,0.9347826086956521,45,14.54619544511661,0.0035082269459962845,0.07796059879991744,0.10849761962890625,28442,0.0,130.51611328125,0.46663430694377783,0.48558710052660015,0.577957147359848,28,38
