parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,11,11,0.4222222222222222,0.3157894736842105,0.5177865612648221,45,11.332509990781546,0.0012524072080850601,0.027831271290779114,0.00330352783203125,866,0.0078125,29.60791015625,0.6158252760316386,0.617578491117015,0.5823888778686523,45,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,12,12,0.7555555555555555,0.7317073170731707,0.8015873015873015,45,9.069671371020377,0.001774447038769722,0.03943215641710494,0.00330352783203125,866,0.0078125,29.60791015625,0.6154905778892112,0.6147927309979092,0.5969399968783061,32,42
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,13,13,0.7142857142857143,0.7058823529411765,0.8562091503267975,35,8.400211814790964,0.0027907579205930233,0.07973594058837209,0.00330352783203125,866,0.0859375,29.60791015625,0.6151620149612427,0.6128150635596478,0.619522480169932,29,39
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,14,14,0.6222222222222222,0.711864406779661,0.6837944664031621,45,12.103653578087687,0.0012700068764388561,0.02822237503197458,0.00330352783203125,866,0.00390625,29.60791015625,0.6188175452478004,0.6126095212318681,0.5894803166389465,41,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,15,15,0.6444444444444445,0.7333333333333333,0.9782608695652174,45,8.734242599923164,0.001256065908819437,0.027912575751543045,0.00330352783203125,866,0.01171875,29.60791015625,0.6198627549138936,0.6259417050715649,0.5828176200389862,26,36
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,16,16,0.6666666666666666,0.6808510638297872,0.7371541501976284,45,9.536030258052051,0.001257927156984806,0.02795393682188458,0.00330352783203125,866,0.00390625,29.60791015625,0.6179788397117094,0.6207116842269897,0.5973669151465099,31,41
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,17,17,0.5714285714285714,0.18181818181818182,0.6727272727272727,42,9.846591560170054,0.002815387211740017,0.06703302885095279,0.00330352783203125,866,0.04296875,29.60791015625,0.6164103412266934,0.6117018533475471,0.6044607996940613,32,42
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,18,18,0.4666666666666667,0.625,0.4367588932806324,45,10.96769929677248,0.0012829070910811424,0.02850904646846983,0.00330352783203125,866,0.01171875,29.60791015625,0.6134924857002316,0.620225702271317,0.59524760444959,38,48
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,19,19,0.6666666666666666,0.6938775510204082,0.8221343873517787,45,10.202183166053146,0.0012764171697199345,0.02836482599377632,0.00330352783203125,866,0.01171875,29.60791015625,0.6108154981876864,0.6164381269252661,0.5965610424677531,49,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,20,20,0.5555555555555556,0.23076923076923078,0.4723320158102767,45,6.4317068583332,0.0013039256446063519,0.02897612543569671,0.00330352783203125,866,0.00390625,29.60791015625,0.6276581838275447,0.6321069252761927,0.5948047081629435,21,31
