parameter_name,parameter_value,cov_estimator,ts_metric,C,solver,class_weight,fold,subject,accuracy,f1_score,roc_auc
C,10.0,lwf,riemann,10.0,lbfgs,balanced,21,21,0.6444444444444445,0.6190476190476191,0.6746031746031745
C,10.0,lwf,riemann,10.0,lbfgs,balanced,22,22,0.6444444444444445,0.6190476190476191,0.6837944664031621
C,10.0,lwf,riemann,10.0,lbfgs,balanced,23,23,0.7272727272727273,0.7692307692307693,0.8863636363636364
C,10.0,lwf,riemann,10.0,lbfgs,balanced,24,24,0.6666666666666666,0.7857142857142857,0.8181818181818181
C,10.0,lwf,riemann,10.0,lbfgs,balanced,25,25,0.5777777777777777,0.6545454545454545,0.6897233201581029
C,10.0,lwf,riemann,10.0,lbfgs,balanced,26,26,0.6222222222222222,0.711864406779661,0.8809523809523809
C,10.0,lwf,riemann,10.0,lbfgs,balanced,27,27,0.4666666666666667,0.6,0.6225296442687747
C,10.0,lwf,riemann,10.0,lbfgs,balanced,28,28,0.5555555555555556,0.3333333333333333,0.5632411067193677
C,10.0,lwf,riemann,10.0,lbfgs,balanced,29,29,0.7111111111111111,0.7719298245614035,0.9861660079051384
C,10.0,lwf,riemann,10.0,lbfgs,balanced,30,30,0.6,0.6086956521739131,0.6726190476190476
C,10.0,lwf,riemann,10.0,lbfgs,balanced,31,31,0.8,0.8163265306122449,0.9268774703557312
C,10.0,lwf,riemann,10.0,lbfgs,balanced,32,32,0.8863636363636364,0.8979591836734694,0.9565217391304348
C,10.0,lwf,riemann,10.0,lbfgs,balanced,33,33,0.7555555555555555,0.7755102040816326,0.8379446640316205
C,10.0,lwf,riemann,10.0,lbfgs,balanced,34,34,0.8,0.8421052631578947,0.9642857142857143
C,10.0,lwf,riemann,10.0,lbfgs,balanced,35,35,0.6666666666666666,0.5454545454545454,0.7845849802371543
C,10.0,lwf,riemann,10.0,lbfgs,balanced,36,36,0.4318181818181818,0.3902439024390244,0.5599173553719008
C,10.0,lwf,riemann,10.0,lbfgs,balanced,37,37,0.5111111111111111,0.0,0.5355731225296443
C,10.0,lwf,riemann,10.0,lbfgs,balanced,38,38,0.6,0.4375,0.6185770750988142
C,10.0,lwf,riemann,10.0,lbfgs,balanced,39,39,0.5454545454545454,0.5454545454545454,0.49068322981366463
C,10.0,lwf,riemann,10.0,lbfgs,balanced,40,40,0.4888888888888889,0.5660377358490566,0.48611111111111116
C,10.0,lwf,riemann,10.0,lbfgs,balanced,41,41,0.6,0.4375,0.6706349206349206
C,10.0,lwf,riemann,10.0,lbfgs,balanced,42,42,0.6444444444444445,0.4666666666666667,0.9288537549407114
C,10.0,lwf,riemann,10.0,lbfgs,balanced,43,43,0.7777777777777778,0.8076923076923077,0.9347826086956522
C,10.0,lwf,riemann,10.0,lbfgs,balanced,44,44,0.5862068965517241,0.4,0.8333333333333334
C,10.0,lwf,riemann,10.0,lbfgs,balanced,45,45,0.6666666666666666,0.6808510638297872,0.7055335968379447
C,10.0,lwf,riemann,10.0,lbfgs,balanced,46,46,0.5555555555555556,0.4444444444444444,0.7075098814229248
C,10.0,lwf,riemann,10.0,lbfgs,balanced,47,47,0.5333333333333333,0.43243243243243246,0.5535714285714286
C,10.0,lwf,riemann,10.0,lbfgs,balanced,48,48,0.5882352941176471,0.46153846153846156,0.9142857142857143
C,10.0,lwf,riemann,10.0,lbfgs,balanced,49,49,0.7111111111111111,0.7719298245614035,0.9683794466403163
C,10.0,lwf,riemann,10.0,lbfgs,balanced,50,50,0.5555555555555556,0.5,0.4683794466403162
C,10.0,lwf,riemann,10.0,lbfgs,balanced,51,51,0.4666666666666667,0.0,0.501984126984127
C,10.0,lwf,riemann,10.0,lbfgs,balanced,52,52,0.8048780487804879,0.7647058823529411,0.8373205741626794
C,10.0,lwf,riemann,10.0,lbfgs,balanced,53,53,0.46511627906976744,0.43902439024390244,0.49350649350649356
C,10.0,lwf,riemann,10.0,lbfgs,balanced,54,54,0.6410256410256411,0.6666666666666666,0.8043478260869565
C,10.0,lwf,riemann,10.0,lbfgs,balanced,55,55,0.8888888888888888,0.8837209302325582,0.9446640316205535
C,10.0,lwf,riemann,10.0,lbfgs,balanced,56,56,0.6818181818181818,0.6818181818181818,0.8037190082644627
C,10.0,lwf,riemann,10.0,lbfgs,balanced,57,57,0.6222222222222222,0.6046511627906976,0.6666666666666666
C,10.0,lwf,riemann,10.0,lbfgs,balanced,58,58,0.6222222222222222,0.6222222222222222,0.6626984126984127
C,10.0,lwf,riemann,10.0,lbfgs,balanced,59,59,0.5777777777777777,0.17391304347826086,0.4841269841269842
C,10.0,lwf,riemann,10.0,lbfgs,balanced,60,60,0.8181818181818182,0.8095238095238095,0.8987603305785125
C,10.0,lwf,riemann,10.0,lbfgs,balanced,61,61,0.7906976744186046,0.7692307692307693,0.8766233766233766
C,10.0,lwf,riemann,10.0,lbfgs,balanced,62,62,0.5111111111111111,0.0,0.9387351778656127
C,10.0,lwf,riemann,10.0,lbfgs,balanced,63,63,0.5116279069767442,0.676923076923077,0.40259740259740256
C,10.0,lwf,riemann,10.0,lbfgs,balanced,64,64,0.6444444444444445,0.6666666666666666,0.6561264822134387
C,10.0,lwf,riemann,10.0,lbfgs,balanced,65,65,0.7111111111111111,0.6486486486486487,0.7123015873015872
C,10.0,lwf,riemann,10.0,lbfgs,balanced,66,66,0.4666666666666667,0.5555555555555556,0.48023715415019763
C,10.0,lwf,riemann,10.0,lbfgs,balanced,67,67,0.5333333333333333,0.5531914893617021,0.5316205533596837
C,10.0,lwf,riemann,10.0,lbfgs,balanced,68,68,0.6444444444444445,0.6363636363636364,0.7509881422924901
C,10.0,lwf,riemann,10.0,lbfgs,balanced,69,69,0.5333333333333333,0.43243243243243246,0.5793650793650793
C,10.0,lwf,riemann,10.0,lbfgs,balanced,70,70,0.6444444444444445,0.5555555555555556,0.7885375494071147
C,10.0,lwf,riemann,10.0,lbfgs,balanced,71,71,0.7555555555555555,0.7027027027027027,0.8873517786561265
C,10.0,lwf,riemann,10.0,lbfgs,balanced,72,72,0.8888888888888888,0.8979591836734694,0.9861660079051383
C,10.0,lwf,riemann,10.0,lbfgs,balanced,73,73,0.6,0.5714285714285714,0.6758893280632411
C,10.0,lwf,riemann,10.0,lbfgs,balanced,74,74,0.5555555555555556,0.6428571428571429,0.6507936507936507
C,10.0,lwf,riemann,10.0,lbfgs,balanced,75,75,0.8536585365853658,0.8421052631578947,0.9023809523809523
C,10.0,lwf,riemann,10.0,lbfgs,balanced,76,76,0.4888888888888889,0.6567164179104478,0.5316205533596838
C,10.0,lwf,riemann,10.0,lbfgs,balanced,77,77,0.5111111111111111,0.6451612903225806,0.5357142857142857
C,10.0,lwf,riemann,10.0,lbfgs,balanced,78,78,0.4888888888888889,0.5818181818181818,0.5316205533596838
C,10.0,lwf,riemann,10.0,lbfgs,balanced,79,79,0.6,0.6363636363636364,0.64
C,10.0,lwf,riemann,10.0,lbfgs,balanced,80,80,0.6,0.5263157894736842,0.6027667984189723
C,10.0,lwf,riemann,10.0,lbfgs,balanced,81,81,0.4888888888888889,0.0,0.782608695652174
C,10.0,lwf,riemann,10.0,lbfgs,balanced,82,82,0.6888888888888889,0.72,0.766798418972332
C,10.0,lwf,riemann,10.0,lbfgs,balanced,83,83,0.8421052631578947,0.85,0.9529085872576177
C,10.0,lwf,riemann,10.0,lbfgs,balanced,84,84,0.5909090909090909,0.625,0.7267080745341615
C,10.0,lwf,riemann,10.0,lbfgs,balanced,85,85,0.8636363636363636,0.8636363636363636,0.9275362318840581
C,10.0,lwf,riemann,10.0,lbfgs,balanced,86,86,0.7727272727272727,0.8076923076923077,0.8861283643892339
C,10.0,lwf,riemann,10.0,lbfgs,balanced,87,87,0.5111111111111111,0.5925925925925926,0.46047430830039526
C,10.0,lwf,riemann,10.0,lbfgs,balanced,88,88,0.5454545454545454,0.358974358974359,0.5846560846560847
C,10.0,lwf,riemann,10.0,lbfgs,balanced,89,89,0.6222222222222222,0.6222222222222222,0.6765873015873015
C,10.0,lwf,riemann,10.0,lbfgs,balanced,90,90,0.5555555555555556,0.4444444444444444,0.541501976284585
C,10.0,lwf,riemann,10.0,lbfgs,balanced,91,91,0.5909090909090909,0.7096774193548387,0.7954545454545454
C,10.0,lwf,riemann,10.0,lbfgs,balanced,92,92,0.7142857142857143,0.7777777777777778,0.7692307692307692
C,10.0,lwf,riemann,10.0,lbfgs,balanced,93,93,0.8,0.7906976744186046,0.8932806324110671
C,10.0,lwf,riemann,10.0,lbfgs,balanced,94,94,0.75,0.8070175438596491,0.9772256728778468
C,10.0,lwf,riemann,10.0,lbfgs,balanced,95,95,0.5714285714285714,0.5714285714285714,0.625
C,10.0,lwf,riemann,10.0,lbfgs,balanced,96,96,0.47619047619047616,0.42105263157894735,0.5691609977324263
C,10.0,lwf,riemann,10.0,lbfgs,balanced,97,97,0.5681818181818182,0.42424242424242425,0.5723140495867769
C,10.0,lwf,riemann,10.0,lbfgs,balanced,98,98,0.4888888888888889,0.6461538461538462,0.5632411067193677
C,10.0,lwf,riemann,10.0,lbfgs,balanced,99,99,0.4883720930232558,0.15384615384615385,0.6190476190476191
C,10.0,lwf,riemann,10.0,lbfgs,balanced,100,100,0.5555555555555556,0.5789473684210527,0.5493827160493827
C,10.0,lwf,riemann,10.0,lbfgs,balanced,101,101,0.4444444444444444,0.24242424242424243,0.5079051383399209
C,10.0,lwf,riemann,10.0,lbfgs,balanced,102,102,0.8,0.7804878048780488,0.8952569169960475
C,10.0,lwf,riemann,10.0,lbfgs,balanced,103,103,0.6511627906976745,0.7058823529411765,0.7705627705627706
C,10.0,lwf,riemann,10.0,lbfgs,balanced,104,104,0.4186046511627907,0.5454545454545454,0.39610389610389607
C,10.0,lwf,riemann,10.0,lbfgs,balanced,105,105,0.6222222222222222,0.6382978723404256,0.6324110671936759
C,10.0,lwf,riemann,10.0,lbfgs,balanced,106,106,0.6888888888888889,0.6956521739130435,0.7202380952380952
C,10.0,lwf,riemann,10.0,lbfgs,balanced,107,107,0.6888888888888889,0.6956521739130435,0.6884920634920635
C,10.0,lwf,riemann,10.0,lbfgs,balanced,108,108,0.7555555555555555,0.7843137254901961,0.8695652173913043
C,100.0,lwf,riemann,100.0,lbfgs,balanced,1,1,0.7333333333333333,0.6666666666666666,0.8280632411067194
C,100.0,lwf,riemann,100.0,lbfgs,balanced,2,2,0.7777777777777778,0.7058823529411765,0.8913043478260869
C,100.0,lwf,riemann,100.0,lbfgs,balanced,3,3,0.4444444444444444,0.46808510638297873,0.40316205533596833
C,100.0,lwf,riemann,100.0,lbfgs,balanced,4,4,0.5111111111111111,0.65625,0.8300395256916996
C,100.0,lwf,riemann,100.0,lbfgs,balanced,5,5,0.4222222222222222,0.5666666666666667,0.4047619047619048
C,100.0,lwf,riemann,100.0,lbfgs,balanced,6,6,0.5555555555555556,0.23076923076923078,0.503968253968254
C,100.0,lwf,riemann,100.0,lbfgs,balanced,7,7,0.9333333333333333,0.926829268292683,1.0
C,100.0,lwf,riemann,100.0,lbfgs,balanced,8,8,0.6666666666666666,0.6666666666666666,0.74901185770751
C,100.0,lwf,riemann,100.0,lbfgs,balanced,9,9,0.6222222222222222,0.5641025641025641,0.5357142857142858
C,100.0,lwf,riemann,100.0,lbfgs,balanced,10,10,0.5555555555555556,0.6666666666666666,0.6845238095238095
C,100.0,lwf,riemann,100.0,lbfgs,balanced,11,11,0.5111111111111111,0.0,0.4881422924901186
C,100.0,lwf,riemann,100.0,lbfgs,balanced,12,12,0.7777777777777778,0.7727272727272727,0.8412698412698413
C,100.0,lwf,riemann,100.0,lbfgs,balanced,13,13,0.8,0.7741935483870968,0.869281045751634
C,100.0,lwf,riemann,100.0,lbfgs,balanced,14,14,0.6222222222222222,0.5853658536585366,0.7332015810276681
C,100.0,lwf,riemann,100.0,lbfgs,balanced,15,15,0.6222222222222222,0.7213114754098361,0.9308300395256917
C,100.0,lwf,riemann,100.0,lbfgs,balanced,16,16,0.5777777777777777,0.6984126984126984,0.7865612648221344
C,100.0,lwf,riemann,100.0,lbfgs,balanced,17,17,0.5476190476190477,0.17391304347826086,0.6045454545454545
C,100.0,lwf,riemann,100.0,lbfgs,balanced,18,18,0.5111111111111111,0.65625,0.39723320158102765
C,100.0,lwf,riemann,100.0,lbfgs,balanced,19,19,0.5555555555555556,0.16666666666666666,0.66600790513834
C,100.0,lwf,riemann,100.0,lbfgs,balanced,20,20,0.5555555555555556,0.5238095238095238,0.6245059288537549
C,100.0,lwf,riemann,100.0,lbfgs,balanced,21,21,0.6444444444444445,0.6190476190476191,0.6746031746031745
C,100.0,lwf,riemann,100.0,lbfgs,balanced,22,22,0.6444444444444445,0.6190476190476191,0.6857707509881423
C,100.0,lwf,riemann,100.0,lbfgs,balanced,23,23,0.7272727272727273,0.7692307692307693,0.8863636363636364
C,100.0,lwf,riemann,100.0,lbfgs,balanced,24,24,0.6666666666666666,0.7857142857142857,0.8181818181818181
C,100.0,lwf,riemann,100.0,lbfgs,balanced,25,25,0.5777777777777777,0.6545454545454545,0.6897233201581029
C,100.0,lwf,riemann,100.0,lbfgs,balanced,26,26,0.6222222222222222,0.711864406779661,0.8809523809523809
C,100.0,lwf,riemann,100.0,lbfgs,balanced,27,27,0.4666666666666667,0.6,0.6225296442687747
C,100.0,lwf,riemann,100.0,lbfgs,balanced,28,28,0.5555555555555556,0.3333333333333333,0.5691699604743083
C,100.0,lwf,riemann,100.0,lbfgs,balanced,29,29,0.7111111111111111,0.7719298245614035,0.9861660079051384
C,100.0,lwf,riemann,100.0,lbfgs,balanced,30,30,0.6,0.6086956521739131,0.6726190476190476
C,100.0,lwf,riemann,100.0,lbfgs,balanced,31,31,0.8,0.8163265306122449,0.9268774703557312
C,100.0,lwf,riemann,100.0,lbfgs,balanced,32,32,0.8863636363636364,0.8979591836734694,0.9565217391304348
C,100.0,lwf,riemann,100.0,lbfgs,balanced,33,33,0.7555555555555555,0.7755102040816326,0.8399209486166008
C,100.0,lwf,riemann,100.0,lbfgs,balanced,34,34,0.8,0.8421052631578947,0.9642857142857143
C,100.0,lwf,riemann,100.0,lbfgs,balanced,35,35,0.6666666666666666,0.5454545454545454,0.7845849802371543
C,100.0,lwf,riemann,100.0,lbfgs,balanced,36,36,0.4318181818181818,0.3902439024390244,0.5578512396694215
C,100.0,lwf,riemann,100.0,lbfgs,balanced,37,37,0.5111111111111111,0.0,0.5335968379446641
C,100.0,lwf,riemann,100.0,lbfgs,balanced,38,38,0.6,0.4375,0.6185770750988142
C,100.0,lwf,riemann,100.0,lbfgs,balanced,39,39,0.5454545454545454,0.5454545454545454,0.49068322981366463
C,100.0,lwf,riemann,100.0,lbfgs,balanced,40,40,0.4888888888888889,0.5660377358490566,0.4880952380952381
C,100.0,lwf,riemann,100.0,lbfgs,balanced,41,41,0.6,0.4375,0.6706349206349206
C,100.0,lwf,riemann,100.0,lbfgs,balanced,42,42,0.6444444444444445,0.4666666666666667,0.9288537549407114
C,100.0,lwf,riemann,100.0,lbfgs,balanced,43,43,0.7777777777777778,0.8076923076923077,0.9347826086956522
C,100.0,lwf,riemann,100.0,lbfgs,balanced,44,44,0.5862068965517241,0.4,0.8333333333333334
C,100.0,lwf,riemann,100.0,lbfgs,balanced,45,45,0.6666666666666666,0.6808510638297872,0.7075098814229249
C,100.0,lwf,riemann,100.0,lbfgs,balanced,46,46,0.5555555555555556,0.4444444444444444,0.7055335968379446
C,100.0,lwf,riemann,100.0,lbfgs,balanced,47,47,0.5333333333333333,0.43243243243243246,0.5555555555555556
C,100.0,lwf,riemann,100.0,lbfgs,balanced,48,48,0.5882352941176471,0.46153846153846156,0.9142857142857143
C,100.0,lwf,riemann,100.0,lbfgs,balanced,49,49,0.7111111111111111,0.7719298245614035,0.9683794466403163
C,100.0,lwf,riemann,100.0,lbfgs,balanced,50,50,0.5555555555555556,0.5,0.4683794466403162
C,100.0,lwf,riemann,100.0,lbfgs,balanced,51,51,0.4666666666666667,0.0,0.501984126984127
C,100.0,lwf,riemann,100.0,lbfgs,balanced,52,52,0.8048780487804879,0.7647058823529411,0.8373205741626794
C,100.0,lwf,riemann,100.0,lbfgs,balanced,53,53,0.46511627906976744,0.43902439024390244,0.49350649350649356
C,100.0,lwf,riemann,100.0,lbfgs,balanced,54,54,0.6410256410256411,0.6666666666666666,0.8043478260869565
C,100.0,lwf,riemann,100.0,lbfgs,balanced,55,55,0.8888888888888888,0.8837209302325582,0.9446640316205535
C,100.0,lwf,riemann,100.0,lbfgs,balanced,56,56,0.6818181818181818,0.6818181818181818,0.8037190082644627
C,100.0,lwf,riemann,100.0,lbfgs,balanced,57,57,0.6222222222222222,0.6046511627906976,0.6666666666666666
C,100.0,lwf,riemann,100.0,lbfgs,balanced,58,58,0.6222222222222222,0.6222222222222222,0.6626984126984127
C,100.0,lwf,riemann,100.0,lbfgs,balanced,59,59,0.5777777777777777,0.17391304347826086,0.4841269841269842
C,100.0,lwf,riemann,100.0,lbfgs,balanced,60,60,0.8181818181818182,0.8095238095238095,0.9008264462809918
C,100.0,lwf,riemann,100.0,lbfgs,balanced,61,61,0.7906976744186046,0.7692307692307693,0.8766233766233766
C,100.0,lwf,riemann,100.0,lbfgs,balanced,62,62,0.5111111111111111,0.0,0.9407114624505929
C,100.0,lwf,riemann,100.0,lbfgs,balanced,63,63,0.5116279069767442,0.676923076923077,0.40259740259740256
C,100.0,lwf,riemann,100.0,lbfgs,balanced,64,64,0.6444444444444445,0.6666666666666666,0.6600790513833993
C,100.0,lwf,riemann,100.0,lbfgs,balanced,65,65,0.7111111111111111,0.6486486486486487,0.7123015873015872
C,100.0,lwf,riemann,100.0,lbfgs,balanced,66,66,0.4666666666666667,0.5555555555555556,0.48023715415019763
C,100.0,lwf,riemann,100.0,lbfgs,balanced,67,67,0.5333333333333333,0.5531914893617021,0.5316205533596837
C,100.0,lwf,riemann,100.0,lbfgs,balanced,68,68,0.6444444444444445,0.6363636363636364,0.7509881422924901
C,100.0,lwf,riemann,100.0,lbfgs,balanced,69,69,0.5111111111111111,0.3888888888888889,0.5793650793650793
C,100.0,lwf,riemann,100.0,lbfgs,balanced,70,70,0.6666666666666666,0.5945945945945946,0.7885375494071147
C,100.0,lwf,riemann,100.0,lbfgs,balanced,71,71,0.7555555555555555,0.7027027027027027,0.8853754940711461
C,100.0,lwf,riemann,100.0,lbfgs,balanced,72,72,0.8888888888888888,0.8979591836734694,0.9881422924901185
C,100.0,lwf,riemann,100.0,lbfgs,balanced,73,73,0.6,0.5714285714285714,0.6739130434782609
C,100.0,lwf,riemann,100.0,lbfgs,balanced,74,74,0.5555555555555556,0.6428571428571429,0.6507936507936507
C,100.0,lwf,riemann,100.0,lbfgs,balanced,75,75,0.8536585365853658,0.8421052631578947,0.9023809523809523
C,100.0,lwf,riemann,100.0,lbfgs,balanced,76,76,0.4888888888888889,0.6567164179104478,0.5296442687747036
C,100.0,lwf,riemann,100.0,lbfgs,balanced,77,77,0.5111111111111111,0.6451612903225806,0.5337301587301588
C,100.0,lwf,riemann,100.0,lbfgs,balanced,78,78,0.4888888888888889,0.5818181818181818,0.5335968379446641
C,100.0,lwf,riemann,100.0,lbfgs,balanced,79,79,0.6,0.6363636363636364,0.6425000000000001
C,100.0,lwf,riemann,100.0,lbfgs,balanced,80,80,0.6,0.5263157894736842,0.6027667984189723
C,100.0,lwf,riemann,100.0,lbfgs,balanced,81,81,0.4888888888888889,0.0,0.7786561264822135
C,100.0,lwf,riemann,100.0,lbfgs,balanced,82,82,0.6888888888888889,0.72,0.7628458498023716
C,100.0,lwf,riemann,100.0,lbfgs,balanced,83,83,0.8421052631578947,0.85,0.9556786703601108
C,100.0,lwf,riemann,100.0,lbfgs,balanced,84,84,0.5909090909090909,0.625,0.7267080745341615
C,100.0,lwf,riemann,100.0,lbfgs,balanced,85,85,0.8636363636363636,0.8636363636363636,0.9275362318840581
C,100.0,lwf,riemann,100.0,lbfgs,balanced,86,86,0.7727272727272727,0.8076923076923077,0.8861283643892339
C,100.0,lwf,riemann,100.0,lbfgs,balanced,87,87,0.5111111111111111,0.5925925925925926,0.4624505928853755
C,100.0,lwf,riemann,100.0,lbfgs,balanced,88,88,0.5454545454545454,0.358974358974359,0.5846560846560847
C,100.0,lwf,riemann,100.0,lbfgs,balanced,89,89,0.6222222222222222,0.6222222222222222,0.6785714285714285
C,100.0,lwf,riemann,100.0,lbfgs,balanced,90,90,0.5555555555555556,0.4444444444444444,0.541501976284585
C,100.0,lwf,riemann,100.0,lbfgs,balanced,91,91,0.5909090909090909,0.7096774193548387,0.7954545454545454
C,100.0,lwf,riemann,100.0,lbfgs,balanced,92,92,0.7142857142857143,0.7777777777777778,0.7692307692307692
C,100.0,lwf,riemann,100.0,lbfgs,balanced,93,93,0.8,0.7906976744186046,0.8932806324110671
C,100.0,lwf,riemann,100.0,lbfgs,balanced,94,94,0.75,0.8070175438596491,0.9772256728778468
C,100.0,lwf,riemann,100.0,lbfgs,balanced,95,95,0.5714285714285714,0.5714285714285714,0.625
C,100.0,lwf,riemann,100.0,lbfgs,balanced,96,96,0.47619047619047616,0.42105263157894735,0.5691609977324263
C,100.0,lwf,riemann,100.0,lbfgs,balanced,97,97,0.5681818181818182,0.42424242424242425,0.5743801652892562
C,100.0,lwf,riemann,100.0,lbfgs,balanced,98,98,0.4888888888888889,0.6461538461538462,0.5632411067193677
C,100.0,lwf,riemann,100.0,lbfgs,balanced,99,99,0.4883720930232558,0.15384615384615385,0.6190476190476191
C,100.0,lwf,riemann,100.0,lbfgs,balanced,100,100,0.5555555555555556,0.5789473684210527,0.5493827160493827
C,100.0,lwf,riemann,100.0,lbfgs,balanced,101,101,0.4444444444444444,0.24242424242424243,0.5079051383399209
C,100.0,lwf,riemann,100.0,lbfgs,balanced,102,102,0.8,0.7804878048780488,0.8972332015810277
C,100.0,lwf,riemann,100.0,lbfgs,balanced,103,103,0.6744186046511628,0.7307692307692307,0.7705627705627706
C,100.0,lwf,riemann,100.0,lbfgs,balanced,104,104,0.4186046511627907,0.5454545454545454,0.39826839826839827
C,100.0,lwf,riemann,100.0,lbfgs,balanced,105,105,0.6222222222222222,0.6382978723404256,0.6324110671936759
C,100.0,lwf,riemann,100.0,lbfgs,balanced,106,106,0.6666666666666666,0.6808510638297872,0.7202380952380952
C,100.0,lwf,riemann,100.0,lbfgs,balanced,107,107,0.6888888888888889,0.6956521739130435,0.6884920634920635
C,100.0,lwf,riemann,100.0,lbfgs,balanced,108,108,0.7333333333333333,0.7692307692307693,0.8695652173913043
