parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,31,31,0.8222222222222222,0.8181818181818182,0.9130434782608696,45,7.073654746171087,0.0013741850852966309,0.030537446339925133,0.00708770751953125,1858,0.0,40.7939453125,0.570228855944041,0.5748859151746287,0.5866356233755747,23,33
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,32,32,0.7727272727272727,0.782608695652174,0.8757763975155279,44,11.233950451016426,0.0033040307462215424,0.07509160786867142,0.00708770751953125,1858,0.0,40.7939453125,0.5662040195681832,0.5605848174203526,0.5672576745351156,49,50
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,33,33,0.7111111111111111,0.6486486486486487,0.8656126482213439,45,6.947673371993005,0.0011877594515681267,0.026394654479291704,0.00708770751953125,1858,0.0,40.7939453125,0.5688077823230715,0.5875377966599031,0.5786385734875997,19,29
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,34,34,0.8666666666666667,0.8888888888888888,0.9623015873015873,45,7.337994494009763,0.0012311679311096668,0.027359287357992597,0.00708770751953125,1858,0.0,40.7939453125,0.5691781204306718,0.5790846304911555,0.5925695300102234,20,30
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,35,35,0.7111111111111111,0.6060606060606061,0.857707509881423,45,5.791219993960112,0.0012889769859611988,0.028643933021359973,0.00708770751953125,1858,0.0,40.7939453125,0.5770199763955493,0.5988620255481113,0.589697374900182,14,24
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,36,36,0.5681818181818182,0.5777777777777777,0.609504132231405,44,11.426458748988807,0.0013864850625395775,0.03151102414862676,0.00708770751953125,1858,0.0,40.7939453125,0.5683990786924507,0.5740372317306923,0.5901941895484925,39,49
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,37,37,0.5111111111111111,0.0,0.48814229249011853,45,7.070279025007039,0.00122431805357337,0.027207067857185997,0.00708770751953125,1858,0.0,40.7939453125,0.5630040523229223,0.578450878461202,0.5647728125254313,21,31
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,38,38,0.5555555555555556,0.5,0.541501976284585,45,6.595141747966409,0.001211897935718298,0.0269310652381844,0.00708770751953125,1858,0.0,40.7939453125,0.5678688366756295,0.5757051469250158,0.5737881680329641,22,32
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,39,39,0.5454545454545454,0.5833333333333334,0.5590062111801242,44,7.491850314196199,0.001213247887790203,0.027573815631595527,0.00708770751953125,1858,0.0,40.7939453125,0.5715218581485025,0.5720855550784053,0.5694988250732422,23,33
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,40,40,0.5777777777777777,0.6122448979591837,0.5873015873015873,45,6.683115226216614,0.0012008282355964184,0.026685071902142633,0.00708770751953125,1858,0.0,40.7939453125,0.5593672631816431,0.5850934329809565,0.5896210054556529,19,29
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,41,41,0.6666666666666666,0.6808510638297872,0.6964285714285714,45,7.245445870794356,0.0012336079962551594,0.02741351102789243,0.00708770751953125,1858,0.0,40.7939453125,0.556795893970764,0.5779569918910662,0.5777822434902191,22,32
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,42,42,0.8444444444444444,0.8205128205128205,0.9466403162055336,45,5.231469532940537,0.001302035991102457,0.028934133135610156,0.00708770751953125,1858,0.0,40.7939453125,0.5777797229362257,0.5901482446175633,0.6006334602832795,13,23
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,43,43,0.8222222222222222,0.8181818181818182,0.9505928853754941,45,5.972636228892952,0.0011855480261147022,0.026345511691437826,0.00708770751953125,1858,0.0,40.7939453125,0.5616869197198839,0.5824085291136395,0.585529758532842,19,29
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,44,44,0.7931034482758621,0.7692307692307693,0.8999999999999999,29,6.491882128641009,0.000741847325116396,0.025580942245392962,0.00708770751953125,1858,0.0,40.7939453125,0.5649616413495757,0.5847233707706133,0.5963156342506408,19,29
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,45,45,0.6888888888888889,0.5333333333333333,0.8636363636363638,45,6.518827094230801,0.0012246877886354923,0.02721528419189983,0.00708770751953125,1858,0.0,40.7939453125,0.5691036277196624,0.5784825849713702,0.5874093989531199,18,28
