parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.6444444444444445,0.5555555555555556,0.7430830039525691,45,15.019781440962106,0.004726674000266939,0.10503720000593199,0.00708770751953125,1858,0.0,25.5146484375,0.5340579082116936,0.5733428116549145,0.6079438885052999,11,21
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.7777777777777778,0.7727272727272727,0.875,45,19.98399302898906,0.004786880046594888,0.10637511214655307,0.00708770751953125,1858,0.0,25.5146484375,0.5286471464417197,0.5476610814080094,0.6197912712891896,18,28
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.5333333333333333,0.6557377049180327,0.5632411067193676,45,15.8136974570225,0.004475956957321614,0.09946571016270254,0.00708770751953125,1858,0.0,25.5146484375,0.53281604769555,0.5686441874413779,0.6191947301228841,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.5555555555555556,0.5238095238095238,0.6897233201581028,45,16.683715213031974,0.0048531650099903345,0.10784811133311854,0.00708770751953125,1858,0.0,25.5146484375,0.5337712428334987,0.5685761959263773,0.6185443083445231,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.5111111111111111,0.47619047619047616,0.6640316205533596,45,18.725515712983906,0.004805397999007255,0.10678662220016122,0.00708770751953125,1858,0.0,25.5146484375,0.5276179304628661,0.5606674594861089,0.6029239137967427,16,26
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,69,69,0.5333333333333333,0.6037735849056604,0.5694444444444445,45,18.096689001016784,0.004865254042670131,0.10811675650378069,0.00708770751953125,1858,0.0,25.5146484375,0.5210373318105033,0.5592160229430054,0.6049823383490245,15,25
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,70,70,0.6666666666666666,0.5714285714285714,0.8260869565217391,45,16.590906367986463,0.006001693021971732,0.13337095604381627,0.00708770751953125,1858,0.0,25.5146484375,0.5402612309112693,0.5758635753935034,0.6194232165813446,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,71,71,0.8666666666666667,0.8636363636363636,0.9565217391304347,45,23.729575634992216,0.004410603025462478,0.09801340056583285,0.00708770751953125,1858,0.0,25.5146484375,0.5194121441154769,0.5383492143768253,0.6274028519789377,23,33
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,72,72,0.7555555555555555,0.7843137254901961,0.9387351778656127,45,30.56018429202959,0.004846269963309169,0.10769488807353708,0.00708770751953125,1858,0.0,25.5146484375,0.5311521436228896,0.5447810741536545,0.6119096994400024,32,42
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,73,73,0.6888888888888889,0.7307692307692307,0.766798418972332,45,20.23440361500252,0.004829792014788836,0.10732871143975192,0.00708770751953125,1858,0.0,25.5146484375,0.5345088557311983,0.5510117030053427,0.616000105937322,18,28
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,74,74,0.4888888888888889,0.5660377358490566,0.5753968253968254,45,12.851855010958388,0.003224170010071248,0.07164822244602773,0.00708770751953125,1858,0.0,25.5146484375,0.5543757871244893,0.5880828350782394,0.6022169629732768,8,18
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,75,75,0.8536585365853658,0.8421052631578948,0.930952380952381,41,16.55826053203782,0.004015111015178263,0.09792953695556739,0.00708770751953125,1858,0.0,25.5146484375,0.5371935895898126,0.5725224751866225,0.5858413517475128,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,76,76,0.4888888888888889,0.0,0.5612648221343873,45,14.213763482985087,0.004452102002687752,0.09893560005972783,0.00708770751953125,1858,0.0,25.5146484375,0.5387654923128359,0.5747403224760835,0.6059038956960042,10,20
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,77,77,0.5777777777777777,0.6885245901639344,0.6329365079365079,45,24.70574335003039,0.004787896992638707,0.10639771094752681,0.00708770751953125,1858,0.0,25.5146484375,0.5230567046638691,0.5378792545560634,0.6241963843504588,24,34
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,78,78,0.4666666666666667,0.5862068965517242,0.5474308300395256,45,20.144764154974837,0.00486465502763167,0.10810344505848156,0.00708770751953125,1858,0.0,25.5146484375,0.529384033472249,0.5530726896090941,0.6183060010274252,18,28
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,79,79,0.575,0.6222222222222222,0.6224999999999999,40,15.731115039030556,0.00478001096053049,0.11950027401326224,0.00708770751953125,1858,0.0,25.5146484375,0.5421848148107529,0.5757294904553529,0.598579998811086,12,22
