parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_neighbors,5,5,distance,minkowski,2,6,33,33,0.6444444444444445,0.5555555555555556,0.7252964426877471
n_neighbors,5,5,distance,minkowski,2,6,34,34,0.7333333333333333,0.76,0.7559523809523809
n_neighbors,5,5,distance,minkowski,2,6,35,35,0.5333333333333333,0.4878048780487805,0.47134387351778656
n_neighbors,5,5,distance,minkowski,2,6,36,36,0.4090909090909091,0.4583333333333333,0.42355371900826444
n_neighbors,5,5,distance,minkowski,2,6,37,37,0.5111111111111111,0.0,0.4051383399209486
n_neighbors,5,5,distance,minkowski,2,6,38,38,0.5333333333333333,0.4,0.4565217391304348
n_neighbors,5,5,distance,minkowski,2,6,39,39,0.38636363636363635,0.4489795918367347,0.40165631469979296
n_neighbors,5,5,distance,minkowski,2,6,40,40,0.5555555555555556,0.5833333333333334,0.48611111111111116
n_neighbors,5,5,distance,minkowski,2,6,41,41,0.5777777777777777,0.5365853658536586,0.6329365079365079
n_neighbors,5,5,distance,minkowski,2,6,42,42,0.7777777777777778,0.7916666666666666,0.8656126482213439
n_neighbors,5,5,distance,minkowski,2,6,43,43,0.6,0.5714285714285714,0.624505928853755
n_neighbors,5,5,distance,minkowski,2,6,44,44,0.4827586206896552,0.4444444444444444,0.5738095238095239
