trial_number,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,53,53,0.627906976744186,0.7142857142857143,0.6038961038961039,43,4.593195053981617,0.0013971150037832558,0.0324910465996106,0.03014373779296875,7902,0.00390625,77.19189453125,0.5679064603014425,0.5602885507272951,0.5450285792350769,17,22
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,54,54,0.7435897435897436,0.7222222222222223,0.8233695652173914,39,2.90932920796331,0.0013552799937315285,0.03475076907003919,0.03014373779296875,7902,0.0,77.19189453125,0.5749893330714919,0.6081180064515634,0.5537223637104034,9,14
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,55,55,0.9333333333333333,0.9268292682926829,0.982213438735178,45,3.6111201450112276,0.0016041960334405303,0.03564880074312289,0.03014373779296875,7902,0.00390625,77.19189453125,0.5758756638476343,0.5928755946683161,0.578749285141627,12,17
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,56,56,0.8181818181818182,0.8260869565217391,0.8512396694214877,44,4.571055691980291,0.0016027290257625282,0.0364256596764211,0.03014373779296875,7902,0.0,77.19189453125,0.5396438143921621,0.5723571908293348,0.5611074686050415,17,22
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,57,57,0.6222222222222222,0.6046511627906977,0.7460317460317459,45,4.36555322795175,0.0013517869520001113,0.03003971004444692,0.03014373779296875,7902,0.0,77.19189453125,0.5539322687369405,0.5804713953173521,0.5670731703440348,16,21
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,58,58,0.7111111111111111,0.6976744186046512,0.8154761904761905,45,2.3457099499646574,0.0013841939507983625,0.030759865573296945,0.03014373779296875,7902,0.0,77.19189453125,0.5984303761612285,0.6184921750065052,0.582571017742157,6,11
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,59,59,0.5555555555555556,0.2857142857142857,0.509920634920635,45,3.546047784970142,0.001393553044181317,0.03096784542625149,0.03014373779296875,7902,0.00390625,77.19189453125,0.5696331675757061,0.587893142393141,0.5641567647457123,12,17
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,60,60,0.8863636363636364,0.8837209302325582,0.9235537190082644,44,4.91741566802375,0.0013748350320383906,0.031246250728145242,0.03014373779296875,7902,0.0,77.19189453125,0.5547194088047201,0.5778265225164818,0.5623132367928823,18,23
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,61,61,0.7441860465116279,0.7755102040816326,0.8398268398268398,43,5.834669673989993,0.0015785630093887448,0.03671076766020337,0.03014373779296875,7902,0.0,77.19189453125,0.532555364298098,0.5398879473408064,0.5634259819984436,23,28
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,62,62,0.9333333333333333,0.9268292682926829,0.9980237154150198,45,3.3337074969895184,0.0013813310069963336,0.030696244599918526,0.03014373779296875,7902,0.0,77.19189453125,0.5794671342679949,0.6073746697017641,0.5728412846724192,11,16
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,63,63,0.5348837209302325,0.37499999999999994,0.4761904761904762,43,4.633494105015416,0.001344593008980155,0.0312696048600036,0.03014373779296875,7902,0.109375,77.19189453125,0.5494683734846838,0.5673889210729888,0.5675573229789734,17,22
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,64,64,0.7333333333333333,0.7692307692307692,0.8478260869565217,45,3.727828753995709,0.001354231033474207,0.030094022966093488,0.03014373779296875,7902,0.0,77.19189453125,0.5657259968645645,0.5863389113184178,0.5707001109917959,13,18
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,65,65,0.7555555555555555,0.717948717948718,0.8650793650793651,45,4.598057384020649,0.0013674320071004331,0.03038737793556518,0.03014373779296875,7902,0.0,77.19189453125,0.5655578681916902,0.565870884467255,0.5727042933305104,17,22
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,66,66,0.6,0.6086956521739131,0.6126482213438735,45,4.280211378005333,0.0013698770198971033,0.03044171155326896,0.03014373779296875,7902,0.00390625,77.19189453125,0.547805814806259,0.5900614561908173,0.5894499679406484,15,20
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,67,67,0.4888888888888889,0.08,0.6027667984189724,45,2.9996265649679117,0.0015925319748930633,0.03538959944206808,0.03014373779296875,7902,0.0,77.19189453125,0.5742381287343574,0.5880033592834617,0.599447234471639,9,14
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,68,68,0.6222222222222222,0.5641025641025642,0.7134387351778657,45,5.888747213000897,0.00143909000325948,0.03197977785021067,0.03014373779296875,7902,0.00390625,77.19189453125,0.5493956653006149,0.5607939674095674,0.5719778378804524,23,28
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,69,69,0.5111111111111111,0.5769230769230769,0.5833333333333334,45,2.577792310039513,0.0014501250116154552,0.03222500025812123,0.03014373779296875,7902,0.0,77.19189453125,0.587662147075841,0.616873063147068,0.5844314634799957,7,12
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,70,70,0.7333333333333333,0.6842105263157895,0.8537549407114625,45,3.966196204011794,0.0014479599776677787,0.0321768883926173,0.03014373779296875,7902,0.00390625,77.19189453125,0.5683233114806089,0.5862745051131104,0.574232832590739,14,19
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,71,71,0.8666666666666667,0.8636363636363636,0.9782608695652174,45,4.4901101449504495,0.001641490962356329,0.036477576941251755,0.03014373779296875,7902,0.0,77.19189453125,0.5504282394593413,0.5753145452701685,0.580600913365682,16,21
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,72,72,0.8666666666666667,0.8749999999999999,0.9703557312252964,45,5.704877244948875,0.0014066830044612288,0.03125962232136064,0.03014373779296875,7902,0.0,77.19189453125,0.5495743148706176,0.5620594652313174,0.5896159946918488,22,27
