parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,48,48,0.6470588235294118,0.5714285714285715,0.9285714285714286,17,17.349120736995246,0.0009655510075390339,0.0567971180905314,0.00708770751953125,1858,0.0,25.5146484375,0.6161598751419469,0.6161598751419469,0.6114468773206075,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,49,49,0.6888888888888889,0.7586206896551725,0.9960474308300395,45,16.682257273001596,0.0020829360000789165,0.046287466668420374,0.00708770751953125,1858,0.0,25.5146484375,0.6252007443796505,0.6154643753261277,0.6082678318023682,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,50,50,0.6222222222222222,0.41379310344827586,0.6818181818181819,45,16.965687926043756,0.0019062379724346101,0.04236084383188023,0.00708770751953125,1858,0.0,25.5146484375,0.60189964441639,0.60189964441639,0.5911571304003398,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,51,51,0.6,0.4,0.6567460317460317,45,16.667041979031637,0.0020980219705961645,0.04662271045769254,0.00708770751953125,1858,0.0,25.5146484375,0.607329988118374,0.607329988118374,0.6131958166758219,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,52,52,0.7804878048780488,0.6896551724137931,0.8755980861244018,41,16.974362206005026,0.0019283780129626393,0.047033610072259494,0.00708770751953125,1858,0.0,25.5146484375,0.619890316417723,0.619890316417723,0.6042378703753154,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,53,53,0.46511627906976744,0.5306122448979591,0.5108225108225108,43,17.390777828986757,0.0020823770319111645,0.04842737283514336,0.00708770751953125,1858,0.0,25.5146484375,0.6155530609416239,0.6155530609416239,0.5961473047733307,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,54,54,0.6666666666666666,0.6285714285714286,0.8206521739130435,39,18.50592157995561,0.0018705499824136496,0.04796282006188845,0.00708770751953125,1858,0.0,25.5146484375,0.6202959113500335,0.6193613057786768,0.5993890444437663,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,55,55,0.8888888888888888,0.8780487804878049,0.9545454545454546,45,18.544934869976714,0.0020752539858222008,0.04611675524049335,0.00708770751953125,1858,0.0,25.5146484375,0.6200344842491727,0.6193317766442443,0.6149820844332378,47,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.8181818181818182,0.8260869565217391,0.8677685950413223,44,18.09466560697183,0.0019110579742118716,0.04343313577754254,0.00708770751953125,1858,0.0,25.5146484375,0.6149619054613691,0.6131423542445357,0.6233525077501932,48,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.5111111111111111,0.45,0.5793650793650793,45,18.489683591993526,0.0020939719979651272,0.04653271106589171,0.00708770751953125,1858,0.0,25.5146484375,0.6140979338775981,0.6140979338775981,0.6145304044087728,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6666666666666666,0.5454545454545454,0.7341269841269841,45,16.69166197197046,0.0018799090175889432,0.04177575594642096,0.00708770751953125,1858,0.0,25.5146484375,0.6139679524031553,0.6139679524031553,0.609869921207428,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.6,0.43749999999999994,0.6369047619047619,45,16.94875612395117,0.0020673840190283954,0.0459418670895199,0.00708770751953125,1858,0.0,25.5146484375,0.6083093323942387,0.6083093323942387,0.6130835056304932,50,50
