parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,66,66,0.6888888888888889,0.6818181818181818,0.758893280632411,45,5.118473968934268,0.0011294493451714516,0.02509887433714337,0.02417755126953125,6338,0.0,86.181640625,0.639614231207154,0.6841984964681395,0.6924167474110922,8,18
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,67,67,0.5111111111111111,0.26666666666666666,0.549407114624506,45,3.6918518752790987,0.0012587779201567173,0.02797284267014927,0.02417755126953125,6338,0.00390625,86.181640625,0.6409956921230663,0.6838581006635319,0.6906755725542705,7,17
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,68,68,0.5111111111111111,0.56,0.5276679841897234,45,3.7705755680799484,0.0013862652704119682,0.030805894898043737,0.02417755126953125,6338,0.0,86.181640625,0.6296340647068891,0.6804614532174487,0.6900538643201192,8,18
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,69,69,0.5333333333333333,0.43243243243243246,0.5674603174603174,45,3.398788162972778,0.0013583763502538204,0.030186141116751563,0.02417755126953125,6338,0.00390625,86.181640625,0.6672124135674853,0.6944006740143804,0.6947160879770915,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,70,70,0.5333333333333333,0.43243243243243246,0.5098814229249011,45,3.820211354177445,0.0022463290952146053,0.04991842433810234,0.02417755126953125,6338,0.00390625,86.181640625,0.6438375029600027,0.6863706744078434,0.6912499149640401,5,15
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,71,71,0.5777777777777777,0.5365853658536586,0.6640316205533597,45,5.018161904066801,0.001579121220856905,0.035091582685709,0.02417755126953125,6338,0.0,86.181640625,0.6433488428592682,0.6826696675835233,0.6898249189058939,8,18
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,72,72,0.5777777777777777,0.2962962962962963,0.7114624505928854,45,4.437026917934418,0.0014883331023156643,0.033074068940348096,0.02417755126953125,6338,0.015625,86.181640625,0.6383738567431768,0.6831267462535338,0.69151771068573,7,17
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,73,73,0.6,0.55,0.6541501976284585,45,2.7436117799952626,0.0011239899322390556,0.02497755404975679,0.02417755126953125,6338,0.00390625,86.181640625,0.6738676392670834,0.6946139425942393,0.6927263100941976,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,74,74,0.4666666666666667,0.3684210526315789,0.4365079365079365,45,3.841038948856294,0.0016876989975571632,0.03750442216793696,0.02417755126953125,6338,0.0,86.181640625,0.6520339011242895,0.6885888499744011,0.6907014926274617,5,15
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,75,75,0.5121951219512195,0.5238095238095238,0.5333333333333334,41,2.896218182053417,0.0017663780599832535,0.04308239170690862,0.02417755126953125,6338,0.00390625,86.181640625,0.6660717639959219,0.6923496556101423,0.6937023361523946,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,76,76,0.5111111111111111,0.47619047619047616,0.5573122529644269,45,3.259601758327335,0.002704062033444643,0.06009026740988096,0.02417755126953125,6338,0.0,86.181640625,0.6683202449119452,0.6917643429655017,0.6930752237637837,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,77,77,0.4,0.47058823529411764,0.3511904761904762,45,2.997566455975175,0.0013847863301634789,0.03077302955918842,0.02417755126953125,6338,0.0,86.181640625,0.6667723502173568,0.6928521209593975,0.6934196670850118,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,78,78,0.4888888888888889,0.6461538461538462,0.450592885375494,45,3.3834284390322864,0.00149253336712718,0.033167408158381775,0.02417755126953125,6338,0.0,86.181640625,0.6618422193057609,0.6922160468318246,0.6931422114372253,2,12
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,79,79,0.5,0.5454545454545454,0.49500000000000005,40,2.7970478869974613,0.0018275571055710316,0.04568892763927579,0.02417755126953125,6338,0.0078125,86.181640625,0.6713797147526885,0.6959504715420983,0.693553896745046,1,11
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,80,80,0.6,0.625,0.5790513833992095,45,3.460999222006649,0.0013148169964551926,0.029218155476782057,0.02417755126953125,6338,0.0,86.181640625,0.6596515332207535,0.691717830119711,0.6930473208427429,3,13
hidden_size,32,32,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,81,81,0.5333333333333333,0.631578947368421,0.5810276679841897,45,5.649246140848845,0.0016880403272807598,0.03751200727290577,0.02417755126953125,6338,0.0,86.181640625,0.6324395185167139,0.6824015830502366,0.6894905885060628,8,18
