parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,68,68,0.4888888888888889,0.0,0.4940711462450593,11.821979025000473,0.003015700996911619,0.0670155777091471,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,69,69,0.5333333333333333,0.0,0.6339285714285714,11.824506113000098,0.0031297530003939755,0.06955006667542167,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,70,70,0.4888888888888889,0.0,0.4693675889328063,11.822208036996017,0.0030625639992649667,0.0680569777614437,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,71,71,0.4888888888888889,0.0,0.5849802371541503,11.813792375003686,0.0030750660007470287,0.06833480001660064,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,72,72,0.4888888888888889,0.0,0.44762845849802374,11.828763392004475,0.003069758997298777,0.06821686660663949,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,73,73,0.5111111111111111,0.0,0.5711462450592886,11.810201175998372,0.0030163289993652143,0.06702953331922698,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,74,74,0.5333333333333333,0.0,0.4424603174603175,11.817439725004078,0.003003409001394175,0.06674242225320388,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,75,75,0.5121951219512195,0.0,0.5773809523809524,11.810566589003429,0.002958779994514771,0.07216536571987246,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,76,76,0.5111111111111111,0.0,0.5227272727272727,11.816112241001974,0.003029040999535937,0.0673120222119097,0.2091379165649414,54146,0.0078125,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,77,77,0.4666666666666667,0.0,0.5416666666666667,11.825919153998257,0.0030654980000690557,0.06812217777931234,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,78,78,0.5111111111111111,0.0,0.5662055335968379,11.891587457997957,0.003428047006309498,0.0761788223624333,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,79,79,0.5,0.0,0.45999999999999996,12.06666014700022,0.0029094019992044196,0.07273504998011049,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,80,80,0.5111111111111111,0.0,0.5187747035573123,11.836165579996305,0.0031617400018149056,0.07026088892922011,0.2091379165649414,54146,0.0,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,81,81,0.4888888888888889,0.0,0.4762845849802371,12.127124047998223,0.003122837995761074,0.06939639990580164,0.2091379165649414,54146,0.00390625,166.7333984375
learning_rate,0.0001,64,2,0.3,False,0.0001,32,20,0.0,82,82,0.5111111111111111,0.0,0.4762845849802371,11.872385001996008,0.0030139540031086653,0.06697675562463701,0.2091379165649414,54146,0.00390625,166.7333984375
